;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
337;Akiba's Trip: Undead & Undressed;PlayStation Vita;2014;Acquire;0.16;0.04;0.02;0.08;0.02;8th Gen;Handheld;Sony;akibas trip undead & undressed
338;Akiba's Trip: Undead & Undressed;PlayStation Vita;2013;;0.22;0.09;0.02;0.08;0.03;8th Gen;Handheld;Sony;akibas trip undead & undressed
343;Akuji the Heartless;PlayStation;1998;Crystal Dynamics;0.12;0.07;0.04;0.0;0.01;5th Gen;Home Console;Sony;akuji the heartless
346;Alan Wake;Xbox 360;2010;Remedy Entertainment;1.33;0.66;0.5;0.05;0.12;7th Gen;Home Console;Microsoft;alan wake
348;Alexi Lalas International Soccer;PlayStation;1999;Z-Axis;0.07;0.04;0.03;0.0;0.0;5th Gen;Home Console;Sony;alexi lalas international soccer
349;Alfa Romeo Racing Italiano;PlayStation 2;2006;Milestone;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;alfa romeo racing italiano
351;Alias;PlayStation 2;2004;Acclaim Studios Cheltenham;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;alias
352;Alias;Xbox;2004;Acclaim Studios Cheltenham;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;alias
353;Alice in Wonderland;Nintendo DS;2010;Etranges Libellules;0.48;0.25;0.18;0.0;0.05;7th Gen;Handheld;Nintendo;alice in wonderland
354;Alice in Wonderland;Wii;2010;Etranges Libellules;0.51;0.25;0.21;0.0;0.05;7th Gen;Home Console;Nintendo;alice in wonderland
355;Alice: Madness Returns;PlayStation 3;2011;Spicy Horse;0.58;0.22;0.24;0.04;0.08;7th Gen;Home Console;Sony;alice madness returns
356;Alice: Madness Returns;Xbox 360;2011;Spicy Horse;0.5;0.27;0.15;0.04;0.04;7th Gen;Home Console;Microsoft;alice madness returns
357;Alien Breed Trilogy;Xbox 360;2011;Team17 Software;0.02;0.0;0.02;0.0;0.0;7th Gen;Home Console;Microsoft;alien breed trilogy
358;Alien Hominid;GameCube;2004;The Behemoth;0.09;0.07;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;alien hominid
359;Alien Hominid;PlayStation 2;2004;The Behemoth;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;alien hominid
361;Alien Resurrection;PlayStation;2000;Argonaut Games;0.16;0.09;0.06;0.0;0.01;5th Gen;Home Console;Sony;alien resurrection
364;Alien Trilogy;PlayStation;1997;Probe Entertainment Limited;0.47;0.24;0.16;0.04;0.03;5th Gen;Home Console;Sony;alien trilogy
365;Alien: Isolation;PlayStation 3;2014;Creative Assembly;0.33;0.12;0.16;0.0;0.05;7th Gen;Home Console;Sony;alien isolation
366;Alien: Isolation;PlayStation 4;2014;Creative Assembly;1.09;0.29;0.59;0.05;0.16;8th Gen;Home Console;Sony;alien isolation
367;Alien: Isolation;Xbox 360;2014;Creative Assembly;0.3;0.16;0.11;0.0;0.03;7th Gen;Home Console;Microsoft;alien isolation
368;Alien: Isolation;Xbox One;2014;Creative Assembly;0.52;0.23;0.25;0.0;0.04;8th Gen;Home Console;Microsoft;alien isolation
371;Aliens versus Predator: Extinction;PlayStation 2;2003;Zono Incorporated;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;aliens versus predator extinction
372;Aliens versus Predator: Extinction;Xbox;2003;Zono Incorporated;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;aliens versus predator extinction
373;Aliens vs Predator;PlayStation 3;2010;Rebellion Developments;1.05;0.41;0.46;0.0;0.18;7th Gen;Home Console;Sony;aliens vs predator
374;Aliens vs Predator;Xbox 360;2010;Rebellion Developments;1.06;0.55;0.4;0.0;0.11;7th Gen;Home Console;Microsoft;aliens vs predator
375;Aliens vs Predator: Requiem;PlayStation Portable;2007;Rebellion Developments;0.22;0.03;0.12;0.0;0.07;6th Gen;Handheld;Sony;aliens vs predator requiem
376;Aliens: Colonial Marines;PlayStation 3;2013;Gearbox Software;0.63;0.2;0.33;0.0;0.1;7th Gen;Home Console;Sony;aliens colonial marines
377;Aliens: Colonial Marines;Xbox 360;2013;Gearbox Software;0.78;0.36;0.35;0.0;0.07;7th Gen;Home Console;Microsoft;aliens colonial marines
378;Aliens: Infestation;Nintendo DS;2011;Way Forward;0.16;0.09;0.05;0.0;0.02;7th Gen;Handheld;Nintendo;aliens infestation
384;All Star Cheer Squad;Wii;2008;Gorilla Systems;0.8;0.43;0.29;0.0;0.08;7th Gen;Home Console;Nintendo;all star cheer squad
386;All Star Karate;Wii;2010;THQ;0.22;0.13;0.07;0.0;0.02;7th Gen;Home Console;Nintendo;all star karate
388;All Star Tennis 99;Nintendo 64;1999;Smart Dog;0.05;0.04;0.01;0.0;0.0;5th Gen;Home Console;Nintendo;all star tennis 99
391;All-Star Baseball 2000;Nintendo 64;1999;Iguana Entertainment;0.39;0.36;0.03;0.0;0.0;5th Gen;Home Console;Nintendo;all star baseball 2000
392;All-Star Baseball 2001;Nintendo 64;2000;High Voltage Software;0.23;0.22;0.01;0.0;0.0;5th Gen;Home Console;Nintendo;all star baseball 2001
393;All-Star Baseball 2002;GameCube;2001;Acclaim Entertainment;0.22;0.17;0.04;0.0;0.01;6th Gen;Home Console;Nintendo;all star baseball 2002
394;All-Star Baseball 2002;PlayStation 2;2001;Acclaim Entertainment;0.55;0.27;0.21;0.0;0.07;6th Gen;Home Console;Sony;all star baseball 2002
395;All-Star Baseball 2003;GameCube;2002;Acclaim Entertainment;0.15;0.12;0.03;0.0;0.0;6th Gen;Home Console;Nintendo;all star baseball 2003
396;All-Star Baseball 2003;PlayStation 2;2002;Acclaim Entertainment;0.77;0.38;0.29;0.0;0.1;6th Gen;Home Console;Sony;all star baseball 2003
397;All-Star Baseball 2003;Xbox;2002;Acclaim Entertainment;0.26;0.19;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;all star baseball 2003
398;All-Star Baseball 2004;GameCube;2003;Acclaim Entertainment;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;all star baseball 2004
399;All-Star Baseball 2004;PlayStation 2;2003;Acclaim Entertainment;0.42;0.21;0.16;0.0;0.05;6th Gen;Home Console;Sony;all star baseball 2004
400;All-Star Baseball 2004;Xbox;2003;Acclaim Entertainment;0.13;0.1;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;all star baseball 2004
401;All-Star Baseball 2005;PlayStation 2;2004;Acclaim Entertainment;0.32;0.16;0.12;0.0;0.04;6th Gen;Home Console;Sony;all star baseball 2005
402;All-Star Baseball 2005;Xbox;2004;Acclaim Entertainment;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;all star baseball 2005
403;All-Star Baseball 99;Nintendo 64;1998;Iguana Entertainment;0.48;0.44;0.04;0.0;0.0;5th Gen;Home Console;Nintendo;all star baseball 99
407;Allied General;PlayStation;1996;SSI;0.19;0.11;0.07;0.0;0.01;5th Gen;Home Console;Sony;allied general
408;Alone In The Dark;Wii;2008;Hydravision Entertainment;0.19;0.09;0.08;0.0;0.02;7th Gen;Home Console;Nintendo;alone in the dark
409;Alone in the Dark;PlayStation 2;2008;Hydravision Entertainment;0.06;0.03;0.02;0.0;0.01;6th Gen;Home Console;Sony;alone in the dark
410;Alone in the Dark;Wii;2008;;0.19;0.09;0.08;0.0;0.02;7th Gen;Home Console;Nintendo;alone in the dark
411;Alone in the Dark;Xbox 360;2008;Eden Studios;0.49;0.14;0.3;0.0;0.05;7th Gen;Home Console;Microsoft;alone in the dark
412;Alone in the Dark: Inferno;PlayStation 3;2008;Eden Studios;0.13;0.09;0.03;0.0;0.01;7th Gen;Home Console;Sony;alone in the dark inferno
413;Alone in the Dark: One-Eyed Jack's Revenge;PlayStation;1996;I*Motion;0.31;0.17;0.12;0.0;0.02;5th Gen;Home Console;Sony;alone in the dark one eyed jacks revenge
414;Alone in the Dark: The New Nightmare;PlayStation;2001;Darkworks;0.16;0.09;0.06;0.0;0.01;5th Gen;Home Console;Sony;alone in the dark the new nightmare
415;Alpha Protocol;PlayStation 3;2010;Obsidian Entertainment;0.43;0.19;0.17;0.0;0.07;7th Gen;Home Console;Sony;alpha protocol
416;Alpha Protocol;Xbox 360;2010;Obsidian Entertainment;0.4;0.23;0.13;0.0;0.04;7th Gen;Home Console;Microsoft;alpha protocol
418;Alter Echo;PlayStation 2;2003;Outrage Games;0.13;0.06;0.05;0.0;0.02;6th Gen;Home Console;Sony;alter echo
419;Alter Echo;Xbox;2003;Outrage Games;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;alter echo
420;Alundra;PlayStation;1997;Matrix Software;0.23;0.13;0.09;0.0;0.01;5th Gen;Home Console;Sony;alundra
421;Alundra 2: A New Legend Begins;PlayStation;2000;Matrix Software;0.27;0.15;0.1;0.0;0.02;5th Gen;Home Console;Sony;alundra 2 a new legend begins
423;Alvin and the Chipmunks;PlayStation 2;2007;Sensory Sweep Studios;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;alvin and the chipmunks
425;Alvin and the Chipmunks: Chipwrecked;Nintendo DS;2011;Behaviour Interactive;0.11;0.06;0.04;0.0;0.01;7th Gen;Handheld;Nintendo;alvin and the chipmunks chipwrecked
426;Alvin and the Chipmunks: Chipwrecked;Wii;2011;Behaviour Interactive;0.09;0.07;0.01;0.0;0.01;7th Gen;Home Console;Nintendo;alvin and the chipmunks chipwrecked
427;Alvin and the Chipmunks: Chipwrecked;Xbox 360;2011;Behaviour Interactive;0.11;0.09;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;alvin and the chipmunks chipwrecked
437;Amazing Adventures: The Forgotten Ruins;Nintendo DS;2008;Black Lantern Studios;0.23;0.13;0.08;0.0;0.02;7th Gen;Handheld;Nintendo;amazing adventures the forgotten ruins
438;Amazing Island;GameCube;2004;Hitmaker;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;amazing island
439;America's Army: Rise of a Soldier;Xbox;2005;Secret Level;0.25;0.19;0.05;0.0;0.01;6th Gen;Home Console;Microsoft;americas army rise of a soldier
447;American Chopper;PlayStation 2;2004;Creat Studio;0.42;0.35;0.01;0.0;0.06;6th Gen;Home Console;Sony;american chopper
448;American Chopper;Xbox;2004;Creat Studio;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;american chopper
449;American Chopper 2: Full Throttle;GameCube;2005;Creat Studio;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;american chopper 2 full throttle
450;American Chopper 2: Full Throttle;PlayStation 2;2005;Creat Studio;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;american chopper 2 full throttle
451;American Chopper 2: Full Throttle;Xbox;2005;Creat Studio;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;american chopper 2 full throttle
454;American Idol;PlayStation 2;2003;Hothouse Creations;0.55;0.27;0.21;0.0;0.07;6th Gen;Home Console;Sony;american idol
462;Amped 2;Xbox;2003;Indie Built;0.25;0.2;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;amped 2
463;Amped 3;Xbox 360;2005;2K Sports;0.16;0.13;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;amped 3
464;Amped: Freestyle Snowboarding;Xbox;2001;Indie Built;0.82;0.69;0.11;0.0;0.02;6th Gen;Home Console;Microsoft;amped freestyle snowboarding
465;Amplitude;PlayStation 2;2003;Harmonix Music Systems;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;amplitude
466;Anarchy Reigns;PlayStation 3;2013;PlatinumGames;0.22;0.1;0.03;0.06;0.03;7th Gen;Home Console;Sony;anarchy reigns
467;Anarchy Reigns;PlayStation 3;2012;;0.21;0.1;0.03;0.06;0.02;7th Gen;Home Console;Sony;anarchy reigns
468;Anarchy Reigns;Xbox 360;2013;PlatinumGames;0.18;0.12;0.02;0.02;0.02;7th Gen;Home Console;Microsoft;anarchy reigns
469;Anarchy Reigns;Xbox 360;2012;;0.16;0.11;0.02;0.02;0.01;7th Gen;Home Console;Microsoft;anarchy reigns
470;And1 Streetball;PlayStation 2;2006;Black Ops Entertainment;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;and1 streetball
471;And1 Streetball;Xbox;2006;Unknown;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;and1 streetball
472;Andretti Racing;PlayStation;1996;Stormfront Studios;0.77;0.43;0.29;0.0;0.05;5th Gen;Home Console;Sony;andretti racing
474;Angel Blade: Neo Tokyo Guardians;PlayStation;1997;Nippon Ichi Software;0.21;0.12;0.08;0.0;0.01;5th Gen;Home Console;Sony;angel blade neo tokyo guardians
480;Angler's Club: Ultimate Bass Fishing 3D;Nintendo 3DS;2011;D3 Publisher;0.03;0.0;0.03;0.0;0.0;8th Gen;Handheld;Nintendo;anglers club ultimate bass fishing 3d
481;Angry Birds Star Wars;Nintendo 3DS;2013;;0.33;0.15;0.15;0.0;0.03;8th Gen;Handheld;Nintendo;angry birds star wars
482;Angry Birds Star Wars;PlayStation 3;2013;;0.33;0.1;0.17;0.0;0.06;7th Gen;Home Console;Sony;angry birds star wars
483;Angry Birds Star Wars;PlayStation 4;2013;;0.21;0.1;0.08;0.0;0.03;8th Gen;Home Console;Sony;angry birds star wars
484;Angry Birds Star Wars;PlayStation Vita;2013;;0.12;0.05;0.04;0.0;0.03;8th Gen;Handheld;Sony;angry birds star wars
485;Angry Birds Star Wars;Wii;2013;;0.34;0.21;0.1;0.0;0.03;7th Gen;Home Console;Nintendo;angry birds star wars
486;Angry Birds Star Wars;Wii U;2013;;0.11;0.06;0.04;0.0;0.01;8th Gen;Home Console;Nintendo;angry birds star wars
487;Angry Birds Star Wars;Xbox 360;2013;;0.3;0.16;0.11;0.0;0.03;7th Gen;Home Console;Microsoft;angry birds star wars
488;Angry Birds Star Wars;Xbox One;2013;;0.16;0.11;0.04;0.0;0.01;8th Gen;Home Console;Microsoft;angry birds star wars
489;Angry Birds Trilogy;Nintendo 3DS;2012;Exient Entertainment;0.66;0.38;0.22;0.0;0.06;8th Gen;Handheld;Nintendo;angry birds trilogy
490;Angry Birds Trilogy;PlayStation 3;2012;Rovio Mobile;0.17;0.12;0.02;0.0;0.03;7th Gen;Home Console;Sony;angry birds trilogy
491;Angry Birds Trilogy;Xbox 360;2012;Rovio Mobile;0.26;0.18;0.05;0.0;0.03;7th Gen;Home Console;Microsoft;angry birds trilogy
492;Angry Birds: Star Wars;Nintendo 3DS;2013;Exient Entertainment;0.34;0.15;0.16;0.0;0.03;8th Gen;Handheld;Nintendo;angry birds star wars
493;Angry Birds: Star Wars;PlayStation 3;2013;Exient Entertainment;0.3;0.1;0.15;0.0;0.05;7th Gen;Home Console;Sony;angry birds star wars
494;Angry Birds: Star Wars;PlayStation 4;2013;Exient Entertainment;0.24;0.11;0.09;0.0;0.04;8th Gen;Home Console;Sony;angry birds star wars
495;Angry Birds: Star Wars;PlayStation Vita;2013;Exient Entertainment;0.09;0.03;0.04;0.0;0.02;8th Gen;Handheld;Sony;angry birds star wars
496;Angry Birds: Star Wars;Wii;2013;Exient Entertainment;0.27;0.15;0.1;0.0;0.02;7th Gen;Home Console;Nintendo;angry birds star wars
497;Angry Birds: Star Wars;Wii U;2013;Exient Entertainment;0.1;0.05;0.04;0.0;0.01;8th Gen;Home Console;Nintendo;angry birds star wars
498;Angry Birds: Star Wars;Xbox 360;2013;Exient Entertainment;0.28;0.16;0.1;0.0;0.02;7th Gen;Home Console;Microsoft;angry birds star wars
499;Angry Birds: Star Wars;Xbox One;2013;Exient Entertainment;0.17;0.11;0.04;0.0;0.02;8th Gen;Home Console;Microsoft;angry birds star wars
501;Anima - Gate of Memories;PlayStation 4;2017;Anima Games Studio;0.04;0.01;0.02;0.0;0.01;8th Gen;Home Console;Sony;anima gate of memories
502;Anima - Gate of Memories;PlayStation 4;2016;;0.02;0.0;0.02;0.0;0.0;8th Gen;Home Console;Sony;anima gate of memories
504;Animal Crossing;GameCube;2001;;3.16;1.92;0.16;0.99;0.09;6th Gen;Home Console;Nintendo;animal crossing
506;Animal Crossing: Amiibo Festival;Wii U;2015;Nd Cube Co., Ltd.;0.49;0.23;0.12;0.1;0.04;8th Gen;Home Console;Nintendo;animal crossing amiibo festival
507;Animal Crossing: City Folk;Wii;2008;Nintendo EAD;4.68;1.87;1.12;1.32;0.37;7th Gen;Home Console;Nintendo;animal crossing city folk
508;Animal Crossing: Happy Home Designer;Nintendo 3DS;2015;Nintendo EAD;2.98;0.47;1.0;1.39;0.12;8th Gen;Handheld;Nintendo;animal crossing happy home designer
509;Animal Crossing: New Leaf;Nintendo 3DS;2012;;9.1;2.01;2.32;4.36;0.41;8th Gen;Handheld;Nintendo;animal crossing new leaf
510;Animal Crossing: Wild World;Nintendo DS;2005;Nintendo EAD;12.28;2.55;3.52;5.33;0.88;7th Gen;Handheld;Nintendo;animal crossing wild world
513;Animal Paradise;Nintendo DS;2008;Rekoo;0.25;0.09;0.14;0.0;0.02;7th Gen;Handheld;Nintendo;animal paradise
518;Animaniacs Ten Pin Alley;PlayStation;1998;Saffire Corporation;0.65;0.36;0.25;0.0;0.04;5th Gen;Home Console;Sony;animaniacs ten pin alley
520;Animaniacs: The Great Edgar Hunt;GameCube;2005;Warthog;0.03;0.02;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;animaniacs the great edgar hunt
522;Animorphs: Shattered Reality;PlayStation;2000;Single Trac;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;animorphs shattered reality
523;Anno 1701: Dawn of Discovery;Nintendo DS;2008;Sunflower Studios;0.13;0.07;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;anno 1701 dawn of discovery
524;Anno 1701: Dawn of Discovery;Nintendo DS;2007;;0.15;0.07;0.06;0.0;0.02;7th Gen;Handheld;Nintendo;anno 1701 dawn of discovery
527;Another Code R: A Journey into Lost Memories;Wii;2009;Cing;0.06;0.0;0.03;0.03;0.0;7th Gen;Home Console;Nintendo;another code r a journey into lost memories
532;Ant Nation;Nintendo DS;2009;Konami;0.08;0.06;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;ant nation
534;Antz Extreme Racing;PlayStation 2;2002;Supersonic Software;0.05;0.02;0.02;0.0;0.01;6th Gen;Home Console;Sony;antz extreme racing
543;Apache: Air Assault;PlayStation 3;2010;Gaijin Entertainment;0.19;0.11;0.06;0.0;0.02;7th Gen;Home Console;Sony;apache air assault
544;Apache: Air Assault;Xbox 360;2010;Gaijin Entertainment;0.16;0.12;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;apache air assault
545;Apassionata: Die Galanacht der Pferde;Nintendo DS;2009;B-Alive;0.05;0.0;0.04;0.0;0.01;7th Gen;Handheld;Nintendo;apassionata die galanacht der pferde
547;Ape Escape;PlayStation;1999;SCE Japan Studio;1.62;0.71;0.48;0.32;0.11;5th Gen;Home Console;Sony;ape escape
548;Ape Escape;PlayStation 3;2010;;0.04;0.0;0.03;0.0;0.01;7th Gen;Home Console;Sony;ape escape
549;Ape Escape 2;PlayStation 2;2003;SCE Japan Studio;0.62;0.12;0.09;0.38;0.03;6th Gen;Home Console;Sony;ape escape 2
550;Ape Escape 3;PlayStation 2;2006;SCE Japan Studio;0.13;0.06;0.05;0.0;0.02;6th Gen;Home Console;Sony;ape escape 3
551;Ape Escape Academy;PlayStation Portable;2006;Shift;0.33;0.13;0.15;0.0;0.05;6th Gen;Handheld;Sony;ape escape academy
553;Ape Escape: On the Loose;PlayStation Portable;2005;SIMS;0.7;0.52;0.01;0.12;0.05;6th Gen;Handheld;Sony;ape escape on the loose
554;Ape Escape: Pumped & Primed;PlayStation 2;2004;SCE Japan Studio;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;ape escape pumped & primed
555;Apex;Xbox;2003;Milestone;0.13;0.1;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;apex
557;Apocalypse;PlayStation;1998;Neversoft Entertainment;0.45;0.25;0.17;0.0;0.03;5th Gen;Home Console;Sony;apocalypse
559;Apollo Justice: Ace Attorney;Nintendo DS;2008;Capcom;1.0;0.28;0.05;0.64;0.03;7th Gen;Handheld;Nintendo;apollo justice ace attorney
560;Apollo Justice: Ace Attorney;Nintendo DS;2007;;1.06;0.32;0.06;0.64;0.04;7th Gen;Handheld;Nintendo;apollo justice ace attorney
561;Aqua Aqua;PlayStation 2;2001;Zed Two Limited;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;aqua aqua
563;Aqua Panic!;Nintendo DS;2009;EKO System;0.02;0.01;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;aqua panic!
565;Aqua Teen Hunger Force: Zombie Ninja Pro-Am;PlayStation 2;2007;Creat Studios;0.07;0.03;0.03;0.0;0.01;6th Gen;Home Console;Sony;aqua teen hunger force zombie ninja pro am
569;Aquanaut's Holiday;PlayStation;1995;ArtDink;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;aquanauts holiday
573;Ar Nosurge: Ode to an Unborn Star;PlayStation 3;2014;;0.17;0.05;0.04;0.06;0.02;7th Gen;Home Console;Sony;ar nosurge ode to an unborn star
575;Ar nosurge: Ode to an Unborn Star;PlayStation 3;2014;Gust;0.17;0.05;0.04;0.06;0.02;7th Gen;Home Console;Sony;ar nosurge ode to an unborn star
576;Ar tonelico 2: Melody of Metafalica;PlayStation 2;2009;Gust;0.19;0.04;0.03;0.11;0.01;6th Gen;Home Console;Sony;ar tonelico 2 melody of metafalica
577;Ar tonelico Qoga: Knell of Ar Ciel;PlayStation 3;2011;Gust;0.23;0.08;0.01;0.13;0.01;7th Gen;Home Console;Sony;ar tonelico qoga knell of ar ciel
588;Arc the Lad: End of Darkness;PlayStation 2;2005;Cattle Call;0.06;0.03;0.02;0.0;0.01;6th Gen;Home Console;Sony;arc the lad end of darkness
589;Arc the Lad: Twilight of the Spirits;PlayStation 2;2003;Cattle Call;0.37;0.18;0.14;0.0;0.05;6th Gen;Home Console;Sony;arc the lad twilight of the spirits
590;Arcade Hits: Frisky Tom;PlayStation;2002;Hamster;0.29;0.16;0.11;0.0;0.02;5th Gen;Home Console;Sony;arcade hits frisky tom
591;Arcade Party Pak;PlayStation;1999;Digital Eclipse;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;arcade party pak
597;Arcana Heart;PlayStation 2;2008;Examu Inc.;0.17;0.06;0.05;0.04;0.02;6th Gen;Home Console;Sony;arcana heart
598;Arcana Heart 3;PlayStation 3;2014;Examu Inc.;0.21;0.04;0.05;0.1;0.02;7th Gen;Home Console;Sony;arcana heart 3
600;Arcana Heart 3;Xbox 360;2011;Examu Inc.;0.04;0.0;0.02;0.02;0.0;7th Gen;Home Console;Microsoft;arcana heart 3
604;Arcania: Gothic 4;Xbox 360;2010;Spellbound Entertainment AG;0.1;0.04;0.04;0.01;0.01;7th Gen;Home Console;Microsoft;arcania gothic 4
605;Archer Maclean Presents: Pool Paradise;GameCube;2004;Awesome Developments;0.03;0.02;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;archer maclean presents pool paradise
606;Archer Maclean Presents: Pool Paradise;PlayStation 2;2004;Awesome Developments;0.06;0.03;0.02;0.0;0.01;6th Gen;Home Console;Sony;archer maclean presents pool paradise
607;Archer Maclean's Mercury;PlayStation Portable;2005;Awesome Studios;0.56;0.17;0.24;0.0;0.15;6th Gen;Handheld;Sony;archer macleans mercury
611;Arctic Thunder;PlayStation 2;2001;Inland Productions;0.36;0.17;0.14;0.0;0.05;6th Gen;Home Console;Sony;arctic thunder
612;Arctic Thunder;Xbox;2001;Inland Productions;0.11;0.09;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;arctic thunder
623;Area 51;PlayStation;1996;Mesa Logic, Inc.;0.72;0.4;0.27;0.0;0.05;5th Gen;Home Console;Sony;area 51
624;Area 51;PlayStation 2;2005;Midway Studios Austin;0.45;0.22;0.17;0.0;0.06;6th Gen;Home Console;Sony;area 51
625;Area 51;Xbox;2005;Midway Studios  Austin;0.29;0.22;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;area 51
626;Arena Football;PlayStation 2;2006;EA Tiburon;0.57;0.28;0.22;0.0;0.07;6th Gen;Home Console;Sony;arena football
627;Arena Football;Xbox;2006;EA Tiburon;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;arena football
632;Armed and Dangerous;Xbox;2003;Planet Moon Studios;0.12;0.09;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;armed and dangerous
